SMILES,SELFIES,logP,qed,SAS,objective
COc1ccc(CC(=O)NCc2c(C)cc(C)[nH]c2=O)c(OC)c1,[C][O][C][=C][C][=C][Branch2][Ring1][#Branch1][C][C][=Branch1][C][=O][N][C][C][=C][Branch1][C][C][C][=C][Branch1][C][C][NH1][C][Ring1][Branch2][=O][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][=Branch1],1.86784,0.8471764566560862,2.185362873920088,2.0505194093603434
COc1ccccc1COc1ccc(N)cc1Cl,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1][Cl],3.509800000000001,0.8588084859035694,1.6996805843629552,2.594361845154892
CC(C)C(NC(=O)c1c[nH]nn1)c1ccc(Cl)cc1,[C][C][Branch1][C][C][C][Branch1][=N][N][C][=Branch1][C][=O][C][=C][NH1][N][=N][Ring1][Branch1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],2.5852000000000004,0.9029210408701868,3.0621073119765327,1.4524978923744012
CN(Cc1nc2ccccc2s1)CC1COc2ccccc2O1,[C][N][Branch1][#C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2][C][C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][#Branch2],3.568100000000002,0.7340176956702088,2.6861159208162704,0.9839725575347735
Cc1ccccc1-n1c(C)nnc1SC(C)C#N,[C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][Branch1][C][C][=N][N][=C][Ring1][=Branch1][S][C][Branch1][C][C][C][#N],2.888320000000001,0.7942880382675194,2.7498388046035807,1.221601386734016
COc1ccc(C2CCCN2C(=O)c2ccn(C)c(=O)c2)cc1OC,[C][O][C][=C][C][=C][Branch2][Ring1][#Branch2][C][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][C][=C][N][Branch1][C][C][C][=Branch1][C][=O][C][=Ring1][Branch2][C][=C][Ring2][Ring1][Branch1][O][C],2.3798000000000004,0.8558613742907679,2.608406614788308,1.670900256665532
O=C(Cc1n[nH]c(=O)c2ccccc12)Nc1ccccc1OC(F)F,[O][=C][Branch2][Ring1][Ring1][C][C][=N][NH1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][O][Ring1][=Branch1][N][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][Branch1][C][F][F],2.705700000000001,0.7446297000593354,2.158705190672851,1.564443309623826
N#CC(C(=O)c1ccc(C(N)=O)cc1)c1ccc(C(F)(F)F)cn1,[N][#C][C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=C][Ring1][=Branch2][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=N][Ring1][#Branch2],2.6893800000000008,0.8699641969971045,2.817902265441921,1.5319187195436017
OCCc1nc2ccccc2n1CCN1CCOCC1,[O][C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=Branch2][C][C][N][C][C][O][C][C][Ring1][=Branch1],0.9033,0.8807735631540804,2.0958284420667965,2.308039373703606
CC(NC(=O)CNC(=O)OC(C)(C)C)c1ccc2c(c1)OCCO2,[C][C][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][O][Ring1][#Branch1],2.159699999999999,0.8798645017907708,2.5690792315527347,1.8302432774011193
Cc1ccc(S(N)(=O)=O)cc1C(=O)NC(C)c1ccccc1F,[C][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][N][C][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][F],2.272520000000001,0.8973788138147092,2.360314804190958,2.1265792648825883
CCCCC(=O)Nc1ccc(C(=O)N2CCC(C)CC2)cc1,[C][C][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][S][C][=Branch1][C][=O][N][C][C][C][Branch1][C][C][C][C][Ring1][#Branch1][C][=C][Ring1][#C],3.687400000000003,0.9015416096111736,1.72285933733564,2.7848487107202278
CCNC(=O)COc1ccc(NS(=O)(=O)c2ccccc2)cc1,[C][C][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][Branch1][P][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][S],2.0023,0.8109877720346219,1.6966649800744236,2.358273880098686
O=C(c1cc2ccc(Br)cc2[nH]1)N1CCOC2CCCC21,[O][=C][Branch1][P][C][=C][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][NH1][Ring1][#Branch2][N][C][C][O][C][C][C][C][C][Ring1][Branch1][Ring1][=Branch2],3.323900000000002,0.858515212209329,3.19046598825334,1.1021100727933053
CCCCCNC(=O)C1CCN(C(=O)Nc2cccs2)CC1,[C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][N][Branch1][=N][C][=Branch1][C][=O][N][C][=C][C][=C][S][Ring1][Branch1][C][C][Ring1][=C],3.2984000000000018,0.7891369596052694,2.145428851692252,1.800255946334095
Cc1ccc(C)c(-n2nc(CC(C)C)nc2C(=O)N2CCOCC2)c1,[C][C][=C][C][=C][Branch1][C][C][C][Branch2][Ring1][N][N][N][=C][Branch1][#Branch1][C][C][Branch1][C][C][C][N][=C][Ring1][=Branch2][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][=C][Ring2][Ring1][Branch2],2.555040000000001,0.8566700544644236,2.575583324088731,1.7077669482333873
CCc1nc(COC(=O)c2ccc(COC)o2)cs1,[C][C][C][=N][C][Branch2][Ring1][Ring1][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Ring2][C][O][C][O][Ring1][Branch2][=C][S][Ring1][P],2.8019000000000016,0.7618512627351537,2.382807917883492,1.4264483957922764
CCn1cc(C(=O)Nc2ccccc2OCC2CCCCO2)cn1,[C][C][N][C][=C][Branch2][Ring1][Branch2][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][C][C][C][C][O][Ring1][=Branch1][C][=N][Ring2][Ring1][=Branch1],3.103200000000001,0.8842303167613226,2.599959391392895,1.8211921924137178
CCOc1ccc(NC(=O)COc2ccccc2)cc1,[C][C][O][C][=C][C][=C][Branch1][S][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][P],3.102800000000002,0.8778242412694357,1.3960863524206155,2.993034853926563
COc1ccccc1NC(=O)C1CCN(c2cnccn2)CC1,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][N][Branch1][=Branch2][C][=C][N][=C][C][=N][Ring1][=Branch1][C][C][Ring1][N],2.3403,0.9383415354640358,1.954585697198862,2.7371219801213167
O=C(Cc1ccccc1F)Nc1cc2c(cc1Cl)NC(=O)CO2,[O][=C][Branch1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][F][N][C][=C][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][Cl][N][C][=Branch1][C][=O][C][O][Ring1][#Branch2],2.9912,0.9064131139567904,2.1782555126188043,2.3538100571651475
COc1ccccc1C=CCN(CC(F)F)C1CC1,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][N][Branch1][#Branch1][C][C][Branch1][C][F][F][C][C][C][Ring1][Ring1],3.4379000000000017,0.7500776976629233,2.565487840476621,1.1849006478379955
Cc1nc(C)c(CCNC(=O)NCC(=O)NCC(C)C)s1,[C][C][=N][C][Branch1][C][C][=C][Branch2][Ring1][Branch1][C][C][N][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][C][C][Branch1][C][C][C][S][Ring2][Ring1][Ring2],1.37384,0.7109625206183807,2.350297061727717,1.2045155413641866
Cn1ncc(C(=O)OCCOc2ccc(C#N)cc2)c1-n1cccc1,[C][N][N][=C][C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][O][C][C][O][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2][=C][Ring2][Ring1][Ring1][N][C][=C][C][=C][Ring1][Branch1],2.318280000000001,0.5095153617951177,2.43936854386895,0.10820826510663872
COc1ccc(CNC(=O)NC(C)(C)c2nc(C)c(C)s2)cn1,[C][O][C][=C][C][=C][Branch2][Ring1][N][C][N][C][=Branch1][C][=O][N][C][Branch1][C][C][Branch1][C][C][C][=N][C][Branch1][C][C][=C][Branch1][C][C][S][Ring1][#Branch1][C][=N][Ring2][Ring1][Branch1],2.8980400000000017,0.8813523783596358,2.633337575171636,1.7734243166265427
CC1(C)CC(=O)c2cc(C(=O)NC3CCCCCC3)c(=O)[nH]c2C1,[C][C][Branch1][C][C][C][C][=Branch1][C][=O][C][C][=C][Branch1][#C][C][=Branch1][C][=O][N][C][C][C][C][C][C][C][Ring1][#Branch1][C][=Branch1][C][=O][NH1][C][=Ring1][P][C][Ring2][Ring1][#Branch1],2.982600000000001,0.8182648047500879,2.4451320003160806,1.6461920234343586
Cn1ccc2ccc(NC(=O)Cn3cnc4c(cnn4C)c3=O)cc21,[C][N][C][=C][C][=C][C][=C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C][N][C][=N][C][=C][Branch1][#Branch1][C][=N][N][Ring1][Branch1][C][C][Ring1][#Branch2][=O][C][=C][Ring2][Ring1][Branch1][Ring2][Ring1][Branch2],1.2603999999999995,0.6101033019825408,2.413802048744357,0.6367144611683471
COc1cccc(Cn2ccnc2Cc2ccccc2N)c1OC,[C][O][C][=C][C][=C][C][Branch2][Ring1][Ring1][C][N][C][=C][N][=C][Ring1][Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring2][Ring1][Ring2][O][C],3.121600000000001,0.7080505280905148,2.222513071548548,1.317739568904026
N#Cc1cccnc1N1CCN(Cc2c(Cl)cncc2Cl)CC1,[N][#C][C][=C][C][=C][N][=C][Ring1][=Branch1][N][C][C][N][Branch1][=C][C][C][=C][Branch1][C][Cl][C][=N][C][=C][Ring1][#Branch1][Cl][C][C][Ring1][#C],2.9772800000000013,0.8536228958650969,2.3965229897570506,1.8715914895684342
CCNS(=O)(=O)c1ccc2c(c1)N(C)CCO2,[C][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][Branch1][C][C][C][C][O][Ring1][Branch2],0.8133999999999999,0.8693303813054446,2.2538747651466124,2.09277714138061
CCc1nnc2sc(-c3cc4ccccc4o3)nn12,[C][C][C][=N][N][=C][S][C][Branch1][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][=Branch2][=N][N][Ring1][P][Ring1][=C],3.1614000000000013,0.5611425299698704,2.4994305369311114,0.3062821129182405
Cc1ccc(S(=O)(=O)N2CCNC(c3ccccc3)C2)cc1,[C][C][=C][C][=C][Branch2][Ring1][#Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][N][C][=C][Ring2][Ring1][Branch1],2.3302200000000006,0.9453324563919936,2.448641812721501,2.2780204692384665
CC1CCC(CN(C)C(=O)CNS(=O)(=O)c2cn(C)cn2)CC1,[C][C][C][C][C][Branch2][Ring1][=N][C][N][Branch1][C][C][C][=Branch1][C][=O][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][N][Branch1][C][C][C][=N][Ring1][=Branch1][C][C][Ring2][Ring1][=Branch1],0.9830999999999996,0.8351938624721426,2.6793068059408665,1.4966625064198462
O=C(NCc1ccccn1)c1ccc2cnsc2c1,[O][=C][Branch1][O][N][C][C][=C][C][=C][C][=N][Ring1][=Branch1][C][=C][C][=C][C][=N][S][C][Ring1][Branch1][=C][Ring1][=Branch2],2.6213000000000006,0.7948789046241681,2.331422295172869,1.6429722279479715
CC=CCCNC(=O)NCc1cn(-c2ccc(OC)cc2)nn1,[C][C][=C][C][C][N][C][=Branch1][C][=O][N][C][C][=C][N][Branch1][=N][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][N][=N][Ring1][=N],2.0413,0.6050305020454757,2.4345873254213863,0.5905651848059921
COC(=O)CCCCNC(=O)N1CCN(c2ccccc2)CC1,[C][O][C][=Branch1][C][=O][C][C][C][C][N][C][=Branch1][C][=O][N][C][C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][N],1.8614999999999997,0.6420902543947689,1.846658654092714,1.3637926178811304
COc1ccc(S(=O)(=O)NCC(C)(O)C2CC2)c(OC)c1,[C][O][C][=C][C][=C][Branch2][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][Branch1][C][C][Branch1][C][O][C][C][C][Ring1][Ring1][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][Ring1],1.1430999999999998,0.7880873582419439,2.7853667462965834,1.1550700449131357
CC(CNC(=O)Cc1c[nH]c2ccccc12)CN1CCOCC1,[C][C][Branch2][Ring1][Branch1][C][N][C][=Branch1][C][=O][C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][N][C][C][O][C][C][Ring1][=Branch1],1.7949,0.8544128339439879,2.59927935365209,1.6727848160678498
CC(C)(C)n1cc(NC(=O)CCn2ccc3ccccc32)cn1,[C][C][Branch1][C][C][Branch1][C][C][N][C][=C][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][C][C][N][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][C][=N][Ring2][Ring1][Ring1],3.6216000000000017,0.7998941755935114,2.3618533824412893,1.6376174955262677
O=C1C2C(=Nc3nnnn31)c1ccccc1CC21CCCC1,[O][=C][C][C][=Branch1][O][=N][C][=N][N][=N][N][Ring1][Branch1][Ring1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][S][C][C][C][C][Ring1][Branch1],2.1804,0.6978131468612875,4.032168552279913,-0.5431028179734754
CCNS(=O)(=O)c1ccc(OCC)c(C(C)C)c1,[C][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][Ring2][O][C][C][C][Branch1][=Branch1][C][Branch1][C][C][C][=C][Ring1][N],2.506900000000001,0.8645971611608612,1.9857808106073005,2.3372049951970055
CC(C)NC(=O)Cn1cc(C(=O)c2ccccc2)c2ccccc21,[C][C][Branch1][C][C][N][C][=Branch1][C][=O][C][N][C][=C][Branch1][=N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][P],3.3969000000000023,0.7326116713939018,1.9098443424515548,1.7532140145179542
CC(=O)c1ccc(OC(=O)CCn2c(C)csc2=O)cc1,[C][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Ring1][O][C][=Branch1][C][=O][C][C][N][C][Branch1][C][C][=C][S][C][Ring1][=Branch1][=O][C][=C][Ring2][Ring1][C],2.41652,0.4832409378941109,2.174640172156309,0.24156451731424555
Cc1cccc(OCc2nc(-c3ccc(N)cc3)cs2)c1,[C][C][=C][C][=C][C][Branch2][Ring1][#Branch1][O][C][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1][=C][S][Ring1][N][=C][Ring2][Ring1][Ring2],4.279720000000002,0.7309782560779247,1.9453654363211983,1.709525844068425
Cc1ccc(C(=O)CN2CC(C)OC(C)C2)c(C)c1,[C][C][=C][C][=C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][C][N][C][C][Branch1][C][C][O][C][Branch1][C][C][C][Ring1][Branch2][C][Branch1][C][C][=C][Ring2][Ring1][C],2.59534,0.7832990577621993,2.799855887929258,1.1166394008817386
CC(=O)Nc1ccc(CC(=O)Nc2ccc(Cl)cc2Cl)cc1,[C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][Ring1][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl][C][=C][Ring2][Ring1][C],4.133000000000003,0.8811643643797821,1.656821970049304,2.7489998518496064
CCOC(=O)C(N)c1nnc(-c2ccc(C)cc2)n1C,[C][C][O][C][=Branch1][C][=O][C][Branch1][C][N][C][=N][N][=C][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][N][Ring1][N][C],1.3534199999999998,0.8509089265684131,2.7372320131639434,1.5173126196781226
CCc1c(C(=O)Nc2ccc(C(N)=O)cc2)cnn1Cc1ccccc1,[C][C][C][=C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=C][Ring1][=Branch2][C][=N][N][Ring1][P][C][C][=C][C][=C][C][=C][Ring1][=Branch1],2.845000000000001,0.717573197040824,1.993149447883619,1.594716537320501
CC(C)N(C(=O)COc1ccccc1)C1CCOCC1,[C][C][Branch1][C][C][N][Branch1][#C][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][O][C][C][Ring1][=Branch1],2.4814000000000007,0.8297009379317414,2.115343325755811,2.033161363902896
COc1ccc(Nc2ncnc3c2cnn3C)cc1N1CCCC1=O,[C][O][C][=C][C][=C][Branch1][S][N][C][=N][C][=N][C][=C][Ring1][=Branch1][C][=N][N][Ring1][Branch1][C][C][=C][Ring1][P][N][C][C][C][C][Ring1][Branch1][=O],2.2422999999999997,0.7851649959624508,2.3707050823304883,1.5551198974817657
Cc1ccc2nc(NC(=O)CSc3nc(N)cc(=O)[nH]3)sc2c1,[C][C][=C][C][=C][N][=C][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][C][S][C][=N][C][Branch1][C][N][=C][C][=Branch1][C][=O][NH1][Ring1][Branch2][S][C][Ring2][Ring1][C][=C][Ring2][Ring1][=Branch1],2.00102,0.4912267108669665,2.486181193092177,-0.030047638757344508
N#Cc1ccc(NC(=O)c2c[nH]c3ccccc23)cc1,[N][#C][C][=C][C][=C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][=C][Ring2][Ring1][C],3.291880000000001,0.7427774732013008,1.7976224266911736,1.9162649393153304
O=C1COc2ccc(C(=O)N3CCc4ccccc43)cc2N1,[O][=C][C][O][C][=C][C][=C][Branch2][Ring1][C][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][C][=C][Ring1][P][N][Ring2][Ring1][Branch1],2.2204,0.8770671732555124,2.1369745591098344,2.2483613071677278
CCOC(=O)C1CCCN(C(=O)c2cnn(-c3ccccc3)n2)C1,[C][C][O][C][=Branch1][C][=O][C][C][C][C][N][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][C][C][=N][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=Ring1][O][C][Ring2][Ring1][Ring1],1.6826,0.7981815134074302,2.6790783498257653,1.3118292172113852
COc1ccccc1CN1C(=O)CCS1(=O)=O,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N][C][=Branch1][C][=O][C][C][S][Ring1][=Branch1][=Branch1][C][=O][=O],0.7573,0.7994838654400336,2.389107498370836,1.6083118288293323
CCc1nc2n(n1)CCCC2NC(=O)c1cccc(OC(F)F)c1,[C][C][C][N][=C][N][Branch1][Ring2][N][=Ring1][Branch1][C][C][C][C][Ring1][#Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][#Branch1][O][C][Branch1][C][F][F][=C][Ring1][#Branch2],2.706800000000001,0.9113976214772104,3.0283903997962547,1.528597707589797
CN(Cc1ccsc1)C(=O)CN1CC2(CCCC2)CC1=O,[C][N][Branch1][=Branch2][C][C][C][=C][S][C][=Ring1][Branch1][C][=Branch1][C][=O][C][N][C][C][Branch1][#Branch1][C][C][C][C][Ring1][Branch1][C][C][Ring1][=Branch2][=O],2.499200000000001,0.8573323205049325,3.144225922120759,1.1424356804039038
Cc1cccc(CCC(=O)NCCS(=O)(=O)c2ccccc2)c1,[C][C][=C][C][=C][C][Branch2][Ring1][=Branch2][C][C][C][=Branch1][C][=O][N][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring2][Ring1][=Branch1],2.5177200000000006,0.8477846815151923,1.8357421398377376,2.4031812677382236
O=C(CC1Sc2ccc(Cl)cc2NC1=O)Nc1ccccn1,[O][=C][Branch2][Ring1][Ring2][C][C][S][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][N][C][Ring1][O][=O][N][C][=C][C][=C][C][=N][Ring1][=Branch1],3.1766000000000005,0.9046389968279568,2.7208506039302893,1.8023443802094947
Cc1ccsc1C(=O)NCC(=O)NCC(F)(F)F,[C][C][C][=C][S][C][=Ring1][Branch1][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][C][C][Branch1][C][F][Branch1][C][F][F],1.46482,0.877054271081128,2.2454971567611466,2.139774198644494
CC(C)(C)OC(=O)n1cc(CCO)c2c(Br)cccc21,[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][N][C][=C][Branch1][Ring2][C][C][O][C][=C][Branch1][C][Br][C][=C][C][=C][Ring1][#Branch1][Ring1][=N],3.721800000000002,0.9064894786246098,2.5303901543657954,2.0020572387572537
Cc1cccc(CC(=O)N2CCC(c3nnc(C4CC4)o3)CC2)c1,[C][C][=C][C][=C][C][Branch2][Ring1][=C][C][C][=Branch1][C][=O][N][C][C][C][Branch1][#C][C][=N][N][=C][Branch1][=Branch1][C][C][C][Ring1][Ring1][O][Ring1][Branch2][C][C][Ring1][=C][=C][Ring2][Ring1][#Branch1],3.2041200000000023,0.8659195885382893,2.2911799611806547,2.0384179815107917
C=CCNC(=O)c1ccc(N)c(OCc2ccc(F)cc2)c1,[C][=C][C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][Branch1][=C][O][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=C][Ring1][S],2.902700000000001,0.6366324730637853,1.9606536301396105,1.222508735179316
O=C1C(Sc2nncs2)CCCN1c1ccccc1Cl,[O][=C][C][Branch1][=Branch2][S][C][=N][N][=C][S][Ring1][Branch1][C][C][C][N][Ring1][N][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl],3.4792000000000023,0.8664189423424166,3.046493932623793,1.2856007790882895
COCCNC(=O)CN(C)c1ncnc2c1oc1ccccc12,[C][O][C][C][N][C][=Branch1][C][=O][C][N][Branch1][C][C][C][=N][C][=N][C][=C][Ring1][=Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2],1.5747999999999995,0.6957666425309518,2.4343376750717365,1.0444955375830225
NC(=O)CCN(C(=O)c1cc2ccc(Cl)cc2[nH]1)c1ccccc1,[N][C][=Branch1][C][=O][C][C][N][Branch2][Ring1][Branch1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][NH1][Ring1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1],3.343500000000001,0.7460223500886521,2.2276766953927325,1.5024350550505283
O=C(c1cnn(Cc2ccccc2)c1-c1ccccc1)N1CCCC1,[O][=C][Branch2][Ring1][O][C][C][=N][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][C][C][Ring1][Branch1],3.834400000000002,0.7284805580389758,1.9648605916859976,1.6775421985088814
O=S(=O)(c1ccc2c(c1)OCCO2)N1CCCCC1,[O][=S][=Branch1][C][=O][Branch1][P][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][O][Ring1][#Branch1][N][C][C][C][C][C][Ring1][=Branch1],1.6324,0.8275889835111442,1.924941251216824,2.2130036663388974
CC(C(=O)Nc1cc(F)ccc1F)N1CCN(c2ncccn2)CC1,[C][C][Branch2][Ring1][C][C][=Branch1][C][=O][N][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][F][N][C][C][N][Branch1][=Branch2][C][=N][C][=C][C][=N][Ring1][=Branch1][C][C][Ring1][N],1.904,0.9154118894856588,2.5015306884611146,2.075528758967179
COC(=O)C1CCN(C(=O)COc2ccc3c(c2)CCC3)CC1,[C][O][C][=Branch1][C][=O][C][C][C][N][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][Ring1][=Branch1][C][C][Ring2][Ring1][Ring1],1.9657,0.7967897366356277,2.0359397729738333,1.948008910204305
CC(OC(=O)c1ccc(C#N)cc1)C(=O)N1CCc2ccccc2C1,[C][C][Branch2][Ring1][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2],2.688480000000001,0.8093011350636594,2.4753205042791,1.5711851710391969
O=C(NCC(=O)N1CCCCC1)c1nn2ccccc2c1Cl,[O][=C][Branch1][#C][N][C][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=N][N][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][=Branch2][Cl],1.729999999999999,0.936264693263992,2.300017862681262,2.3813056036386975
O=C(CN1CCN(c2ccc3nncn3n2)CC1)c1cccs1,[O][=C][Branch2][Ring1][=Branch2][C][N][C][C][N][Branch1][=C][C][C][=C][C][=N][N][=C][N][Ring1][Branch1][N][=Ring1][=Branch2][C][C][Ring1][#C][C][=C][C][=C][S][Ring1][Branch1],1.1907,0.6704033366429425,2.5038773295349195,0.8481393536797928
CC(C)Cc1cc(C(=O)N2CCCC2c2ccncc2)[nH]n1,[C][C][Branch1][C][C][C][C][C][=C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][=C][C][=N][C][=C][Ring1][=Branch1][NH1][N][=Ring2][Ring1][C],2.980500000000001,0.9435736726496132,2.994092362172049,1.7237760010760175
Cc1cnc(-c2nc(-c3cccc(N)c3)cs2)cn1,[C][C][=C][N][=C][Branch2][Ring1][Branch1][C][=N][C][Branch1][N][C][=C][C][=C][C][Branch1][C][N][=C][Ring1][#Branch1][=C][S][Ring1][N][C][=N][Ring2][Ring1][C],3.1577200000000003,0.7250038709495561,2.2948223700979438,1.3301969846498367
COC(=O)C(NC(=O)c1cccc2cn[nH]c12)c1ccc(F)cc1F,[C][O][C][=Branch1][C][=O][C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][C][=C][C][=C][C][C][=N][NH1][C][Ring1][=Branch2][=Ring1][Branch1][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][F],2.4852,0.711746017862673,2.852098922480616,0.7066311668327487
CCc1ccc(C(=O)N(CC(=O)OC)C(C)C)o1,[C][C][C][=C][C][=C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][N][Branch1][Branch2][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][C][O][Ring1][S],1.8656,0.7514862018123694,2.3065442721457607,1.450886736916086
