gen_mol,gen_romol,gen_logP,gen_qed,gen_SAS,gen_obj
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF0BA0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)C(=O)Nc1ccc(NC(=O)C2CCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF0C10>,3.019700000000001,0.8738748712347357,1.598765807429844,2.7706085487438346
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF0C80>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(=O)Nc1ccc(C(=O)Nc2ccccc2C(C)=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF0CF0>,3.0999000000000017,0.8512179081797262,1.5697841390278668,2.686305401870764
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF0D60>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF0DD0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF0E40>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF0EB0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF0F20>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF0F90>,2.2138,0.7463260931797805,2.667699511273014,1.0639309546258886
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF1040>,2.6039000000000003,0.738741626509679,2.6746947753234256,1.0190133572249693
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF10B0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
Cc1ccc(C(=O)NCCNC(=O)c2ccc(F)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF1120>,2.29392,0.8324497456530231,1.5338258385763357,2.62842288968878
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF1190>,2.6039000000000003,0.738741626509679,2.6746947753234256,1.0190133572249693
CC(C)C(=O)Nc1cccc(NC(=O)NCc2ccccn2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF1200>,2.9978000000000007,0.7933598521657196,1.8652450984176205,2.1015541624109773
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF1270>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF12E0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)(C)C(=O)NCCC(=O)Nc1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF1350>,2.8309000000000006,0.8920555094191429,1.738235368863883,2.722042178231831
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF13C0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF1430>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)(C)OC(=O)N1CCC(C(=O)NCc2ccccc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF14A0>,2.9499000000000013,0.9319392366049893,1.7670489075892188,2.8926472754357277
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF1510>,2.6039000000000003,0.738741626509679,2.6746947753234256,1.0190133572249693
CC(=O)Nc1ccc(C(=O)Nc2cccc(C)c2C(N)=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF1580>,2.30462,0.8071153766186738,1.783627685061747,2.251949198031622
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF15F0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)C(=O)NCCNC(=O)c1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF1660>,1.8419999999999994,0.800895147594605,1.655911501345134,2.348564236627891
Cc1ccc(C(=O)NCC(=O)Nc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF16D0>,2.3635200000000003,0.8939817095950924,1.3787425160392122,3.0911660319362495
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF1740>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF17B0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF1820>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF1890>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF1900>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF1970>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)(C)C(=O)NCCC(=O)Nc1cccc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF19E0>,2.8309000000000006,0.8920555094191429,1.8053539209000817,2.6549236261956324
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF1A50>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)(C)OC(=O)N1CCC(C(=O)NCCc2ccccn2)C1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF1AC0>,1.9972999999999996,0.9211602174440248,2.4863332285085775,2.1194678587115465
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF1B30>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF1BA0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF1C10>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF1C80>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF1CF0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF1D60>,2.6039000000000003,0.738741626509679,2.6746947753234256,1.0190133572249693
CC(C)(C)OC(=O)N1CCC(C(=O)NCCc2ccccn2)C1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF1DD0>,1.9972999999999996,0.9211602174440248,2.4863332285085775,2.1194678587115465
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF1E40>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF1EB0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF1F20>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF1F90>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF2040>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF20B0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF2120>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF2190>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF2200>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF2270>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF22E0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF2350>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF23C0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF2430>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF24A0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF2510>,2.2138,0.7463260931797805,2.667699511273014,1.0639309546258886
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF2580>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF25F0>,2.6039000000000003,0.738741626509679,2.6746947753234256,1.0190133572249693
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF2660>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)(C)C(=O)NCCC(=O)Nc1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF26D0>,2.8309000000000006,0.8920555094191429,1.738235368863883,2.722042178231831
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF2740>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF27B0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF2820>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF2890>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF2900>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF2970>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)C(=O)Nc1ccc(C(=O)NCCC(C)C)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF29E0>,3.0570000000000013,0.838633796744187,1.6805311800068239,2.512637803714111
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF2A50>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1cccc(C(=O)N2CCCCC2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF2AC0>,3.2973000000000017,0.9238435232781802,1.7323773883591578,2.886840228031743
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF2B30>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)(C)C(=O)NCCC(=O)Nc1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF2BA0>,2.8309000000000006,0.8920555094191429,1.738235368863883,2.722042178231831
CC(C)(C)OC(=O)N1CCC(C(=O)NCCc2ccccn2)C1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF2C10>,1.9972999999999996,0.9211602174440248,2.4863332285085775,2.1194678587115465
CC(C)C(=O)NCCNC(=O)c1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF2C80>,1.8419999999999994,0.800895147594605,1.655911501345134,2.348564236627891
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF2CF0>,2.6039000000000003,0.738741626509679,2.6746947753234256,1.0190133572249693
CC(C)(C)OC(=O)N1CCC(C(=O)NCCc2ccccn2)C1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF2D60>,1.9972999999999996,0.9211602174440248,2.4863332285085775,2.1194678587115465
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF2DD0>,2.2138,0.7463260931797805,2.667699511273014,1.0639309546258886
CC(C)(C)OC(=O)N1CCC(C(=O)NCCc2ccccn2)C1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF2E40>,1.9972999999999996,0.9211602174440248,2.4863332285085775,2.1194678587115465
CCCCN(C)C(=O)c1cc(S(=O)(=O)NC)c(C)o1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF2EB0>,1.36822,0.8570326737083244,2.4413750973706705,1.8437882711709515
CC(C)(C)C(=O)NCCC(=O)Nc1cccc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF2F20>,2.8309000000000006,0.8920555094191429,1.8053539209000817,2.6549236261956324
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF2F90>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF3040>,2.6039000000000003,0.738741626509679,2.6746947753234256,1.0190133572249693
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF30B0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF3120>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF3190>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF3200>,2.6039000000000003,0.738741626509679,2.6746947753234256,1.0190133572249693
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF3270>,2.6039000000000003,0.738741626509679,2.6746947753234256,1.0190133572249693
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF32E0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF3350>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF33C0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF3430>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)N1CCC(NC(=O)c2ccc(F)cc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF34A0>,2.592600000000001,0.9293001273611388,1.8409758162031498,2.8055248206025443
CC(C)C(=O)Nc1ccc(C(=O)NCCCO)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF3510>,1.3932999999999998,0.6794033345518342,1.6731329671931565,1.7238837055660143
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF3580>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF35F0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF3660>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(C)N(C)C(=O)c1ccc(Cl)c(N)c1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF36D0>,3.4288000000000016,0.850686491077128,2.5822677604137283,1.6711646949719121
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF3740>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)(C)OC(=O)N1CCC(C(=O)NCCc2ccccn2)C1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF37B0>,1.9972999999999996,0.9211602174440248,2.4863332285085775,2.1194678587115465
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF3820>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF3890>,2.6039000000000003,0.738741626509679,2.6746947753234256,1.0190133572249693
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF3900>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF3970>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF39E0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF3A50>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)C(=O)NCCNC(=O)c1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF3AC0>,1.8419999999999994,0.800895147594605,1.655911501345134,2.348564236627891
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF3B30>,2.6039000000000003,0.738741626509679,2.6746947753234256,1.0190133572249693
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF3BA0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF3C10>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)(C)C(=O)NCCC(=O)Nc1cccc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF3C80>,2.8309000000000006,0.8920555094191429,1.8053539209000817,2.6549236261956324
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF3CF0>,2.6039000000000003,0.738741626509679,2.6746947753234256,1.0190133572249693
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF3D60>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF3DD0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)(C)C(=O)NCCC(=O)NCc1ccccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF3E40>,2.5086000000000004,0.876958911457588,1.8806978466734883,2.5040967106144514
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF3EB0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF3F20>,2.6039000000000003,0.738741626509679,2.6746947753234256,1.0190133572249693
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF3F90>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(=O)Nc1ccc(C(=O)Nc2ccccc2C(C)=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF4040>,3.0999000000000017,0.8512179081797262,1.5697841390278668,2.686305401870764
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF40B0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)C(=O)Nc1ccc(C(=O)Nc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF4120>,3.533400000000002,0.9008460990899596,1.4327912084373828,3.0714392870124154
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF4190>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF4200>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF4270>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF42E0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF4350>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF43C0>,2.2138,0.7463260931797805,2.667699511273014,1.0639309546258886
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7BF4430>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
